@relation cloud_risk

@attribute RC NUMERIC
@attribute IP NUMERIC
@attribute IAS NUMERIC
@attribute DS NUMERIC
@attribute TPM NUMERIC
@attribute RE NUMERIC
@attribute DB NUMERIC
@attribute DI NUMERIC
@attribute DT NUMERIC
@attribute DL NUMERIC
@attribute DLIS NUMERIC
@attribute SLA NUMERIC
@attribute AAC NUMERIC
@attribute IDD NUMERIC
@attribute BCSA NUMERIC
@attribute R NUMERIC
@attribute ShE NUMERIC
@attribute VV NUMERIC
@attribute risk_label {low,medium,high,very_high}

@data
0.233712,0.302420,0.609682,0.663734,1.582705,1.416957,1.161522,0.428232,1.230269,1.231599,0.129253,1.008388,2.905245,2.988205,2.113866,2.111035,2.329107,1.396628,high
0.540012,0.563408,0.915098,0.665784,1.162733,0.135852,0.967361,1.103564,2.424638,0.354590,0.469652,2.542263,1.776437,1.360373,1.092736,1.885070,1.490373,1.397388,low
0.880079,0.803805,0.156362,0.286224,1.561571,0.216321,1.457668,1.958306,2.310479,0.500200,1.923459,1.159439,2.159699,2.793524,2.828718,2.968563,1.912632,1.261338,very_high
0.650877,0.137148,0.751798,0.460103,0.383547,1.017753,0.882720,0.146889,0.668932,1.337465,1.196979,1.607397,1.954150,2.981864,1.197350,1.119244,1.983245,2.221708,low
0.532958,0.580699,0.568269,0.193447,0.100129,0.929742,0.677279,0.567835,1.848537,1.020513,2.476657,1.946826,0.433094,1.767570,1.558547,2.254418,1.954399,2.376251,medium
0.324334,0.505509,0.274666,0.210372,1.747268,1.903161,0.586957,0.485995,0.730369,1.402974,0.215799,1.043429,1.784820,2.262097,1.218575,1.410607,2.196898,2.405872,low
0.333002,0.144079,0.474435,0.023047,0.151109,1.889671,0.422941,0.497099,2.964741,1.287516,0.589242,0.881936,0.394247,2.558183,1.513346,2.054662,1.058907,2.064708,low
0.669487,0.623998,0.333777,0.896747,0.493377,1.559217,0.531493,0.757413,2.856372,1.933434,0.900079,1.425765,1.203709,1.785290,2.675348,2.559482,2.979365,2.905813,very_high
0.994139,0.273640,0.579313,0.210707,1.390638,1.204204,0.189661,1.636220,1.689794,2.811569,1.880190,0.644643,1.706889,1.323628,2.230352,1.493454,2.432621,2.761066,high
0.661839,0.487834,0.889001,0.227534,0.818896,0.909921,0.693714,1.825717,2.096708,0.323593,2.055518,0.852632,1.676643,1.867525,1.454646,1.786719,1.850776,2.915262,medium
0.557783,0.082272,0.569305,0.279601,1.752628,0.712357,0.073140,0.404430,2.404291,0.297780,0.372610,0.186235,0.357220,2.543775,2.743517,2.901536,1.382660,1.777591,low
0.730651,0.459584,0.631722,0.127408,0.595960,1.894175,0.372828,1.085900,2.162995,2.558418,2.831414,0.911911,0.103308,2.561526,2.601424,2.522961,1.160355,2.755566,very_high
0.465206,0.306463,0.518748,0.639263,0.023743,1.205818,1.493541,1.273798,2.099486,1.519190,1.023132,0.962112,2.394703,1.461078,2.507299,2.145446,2.344381,2.525749,high
0.060142,0.822381,0.051166,0.075143,0.601311,1.158145,0.650938,1.043655,2.875662,2.299215,2.139506,2.885499,2.177767,1.349931,2.695265,1.443995,1.633911,1.679946,very_high
0.562297,0.056979,0.232859,0.134202,1.156150,0.463802,1.336474,0.868153,1.789368,0.646266,1.572623,1.769186,0.245457,2.841121,2.239299,1.850611,1.458957,1.213187,low
0.957625,0.418607,0.492002,0.644757,0.751877,0.093396,1.433768,0.383951,1.908908,2.486588,0.668274,2.362147,0.382247,1.087998,2.002875,2.548123,1.759909,2.365242,medium
0.175303,0.458431,0.310235,0.339661,1.069746,1.890377,1.162371,0.976439,2.547806,2.771540,2.538685,0.136132,2.677751,2.469477,1.747870,2.641086,2.185846,1.272905,very_high
0.690005,0.725006,0.181764,0.707948,1.753196,0.627471,1.917395,0.802430,2.009673,1.906449,2.454714,0.319610,2.307387,1.092843,1.447528,1.489212,2.343410,1.587552,medium
0.200934,0.574288,0.504133,0.557425,1.824970,0.885178,0.042880,1.591127,2.198798,0.317637,1.188216,2.443611,2.988481,2.675800,2.114823,2.324120,2.290340,2.000729,very_high
0.535828,0.667212,0.322810,0.256021,0.531948,0.229280,1.477305,1.527209,0.702506,2.685884,1.765823,1.870649,0.761962,2.810830,2.778985,1.190006,2.726531,2.359765,very_high
0.096676,0.777049,0.258108,0.650828,0.924281,1.673849,1.917573,0.267997,1.113801,2.377463,0.773477,0.572946,1.463409,1.594838,2.187964,1.046425,1.437515,2.852455,low
0.450371,0.862203,0.463985,0.116274,1.098288,0.055264,1.724543,0.177038,0.441904,2.252633,2.069555,1.214386,0.709379,1.147871,2.839214,2.097348,2.273492,2.186480,medium
0.756163,0.313875,0.133284,0.536410,1.898225,1.667982,0.335785,1.816308,1.517296,0.110185,0.927080,1.616017,1.868400,1.961369,1.713835,1.448760,1.202229,2.342826,low
0.347572,0.538023,0.927746,0.437148,1.997235,0.280570,0.653641,1.071017,1.367182,2.396888,2.532236,2.530829,0.346243,1.596926,2.390276,1.157824,2.095869,1.620028,high
0.664912,0.840108,0.867702,0.267874,0.470814,1.773128,0.344904,1.715602,2.991488,0.413853,0.652155,0.181236,0.381730,1.834272,2.297331,2.459657,2.167917,2.374585,medium
0.795450,0.989451,0.707621,0.604005,1.453960,1.459545,1.202617,0.116302,1.833626,0.667159,0.044410,1.790167,0.215664,2.329971,2.340868,1.995949,1.432475,1.875580,low
0.927178,0.889519,0.106214,0.871334,0.756062,0.329341,1.424376,1.053031,2.359334,1.731405,0.805524,2.151108,2.080758,1.419652,2.290084,2.592554,1.783386,2.713862,very_high
0.234642,0.371467,0.775877,0.998905,0.016216,1.131636,0.634148,1.078853,1.002044,0.794942,0.573157,2.933676,1.482218,1.713903,1.443309,2.327888,2.654386,1.784901,medium
0.399316,0.195167,0.807957,0.607763,0.018505,0.625313,1.079013,1.721404,2.494636,1.984045,1.524859,2.421480,1.853194,2.565125,1.287182,2.459610,1.296818,1.936544,high
0.152416,0.489393,0.767765,0.404706,0.921132,0.356466,1.381841,0.195220,1.845255,1.824211,0.611110,0.828682,2.637903,2.287524,2.957257,1.614721,1.869012,1.865176,high
0.992484,0.741641,0.113966,0.225207,0.976670,1.718364,0.842680,0.480891,2.090977,0.324449,2.289570,2.128738,2.220985,1.652551,1.090590,1.526552,2.865466,2.622246,high
0.927001,0.492569,0.643908,0.257096,0.045139,0.807046,1.708031,0.813077,0.883292,1.968044,0.724112,2.289834,1.385169,2.328603,1.935473,2.201750,2.008218,2.907398,high
0.539957,0.483181,0.834325,0.479455,1.373855,0.797087,1.543100,1.731683,1.645915,2.771865,2.120905,2.189206,2.953068,2.530626,1.850161,1.400164,2.450267,1.654553,very_high
0.842033,0.838230,0.577353,0.367278,0.588007,0.339773,0.129331,1.877767,1.902111,0.483330,1.735413,2.460432,1.368768,2.184971,1.720038,2.630824,2.653732,1.950056,high
0.520958,0.361404,0.646407,0.913815,1.119786,0.766131,1.242251,1.985449,1.767284,1.791186,2.958750,2.711190,0.337352,1.478994,2.563968,2.045840,1.407549,2.411853,very_high
0.623586,0.859795,0.458363,0.368295,0.601838,1.743234,0.470651,1.918387,2.745581,1.025596,2.999703,0.295290,2.977964,1.000491,2.490701,1.453980,1.436434,2.790763,very_high
0.089124,0.406805,0.528707,0.373445,0.334269,0.726257,1.115037,0.011884,2.694818,1.378835,2.608578,0.314292,0.068462,2.605698,2.810450,2.250336,2.517183,1.987401,high
0.755270,0.328233,0.034377,0.383535,0.814347,1.903207,1.913777,0.095417,2.912952,0.861001,2.279950,2.389200,1.649651,2.645267,1.790975,2.890071,2.506613,1.217787,very_high
0.127713,0.453990,0.638963,0.836620,0.464547,1.892618,1.758124,0.295214,2.002284,1.062392,1.159369,0.757117,0.927286,2.395209,2.128359,1.164189,1.120367,1.737343,low
0.826068,0.762447,0.081447,0.650788,1.069602,0.289797,0.809033,0.697724,2.915742,0.086735,2.259830,0.175624,1.510656,1.153162,2.784614,1.218690,1.644996,2.100724,low
0.782028,0.126002,0.435015,0.614169,0.397657,0.354623,0.583028,1.659836,2.497434,2.944655,2.870027,1.203688,1.676139,2.170445,2.987696,2.687678,1.797065,1.835049,very_high
0.708745,0.196419,0.292655,0.334143,1.016812,1.725348,0.468811,1.785312,0.812496,1.874400,0.070133,2.459631,0.720288,2.642041,2.938589,1.219188,2.658081,1.373111,medium
0.036160,0.951445,0.545428,0.817904,0.314757,0.785522,1.065030,0.373669,1.282307,1.502117,1.613744,0.379695,1.670576,1.779337,2.435688,1.078751,1.843725,1.073979,low
0.303128,0.175492,0.133416,0.038364,1.341949,0.008748,0.228497,1.239328,0.715177,1.151146,0.653995,2.015526,2.268183,1.396001,1.286455,1.695861,2.851858,2.374817,low
0.263113,0.567727,0.691643,0.870797,1.507875,0.547744,1.098550,1.834724,0.012591,1.618124,1.673629,0.010848,0.799530,2.175255,1.046372,1.933412,2.993216,2.985474,medium
0.360136,0.579314,0.795012,0.512750,0.220788,1.195258,0.002667,0.927463,0.564146,1.140318,1.399341,0.329212,1.150278,2.652613,2.650437,2.138889,2.561452,2.838413,medium
0.087643,0.489624,0.163354,0.398250,0.935605,1.598532,0.647699,0.207087,0.012182,1.079724,1.727306,1.052551,0.804728,1.097740,2.681884,2.014600,2.332773,2.366542,low
0.936958,0.644745,0.104313,0.497167,0.141743,0.266777,0.439869,0.915627,2.159515,1.391840,1.652887,0.250807,2.461679,2.193902,2.492722,2.826369,1.783794,2.683060,high
0.553802,0.229827,0.145515,0.667416,1.196365,0.221083,1.942438,0.751590,1.276603,0.827949,2.880321,2.537705,2.174947,2.286348,1.559847,2.537336,1.134079,1.511455,high
0.305524,0.552662,0.877128,0.012765,0.528809,1.844185,1.454485,1.155316,0.937724,0.540150,1.656558,2.592212,2.613589,2.204734,2.279636,2.967621,2.146278,2.244869,very_high
0.396982,0.372173,0.528189,0.871552,1.055249,1.502297,0.699307,0.877317,2.285163,1.669818,2.538696,2.266712,0.510150,2.300067,1.632497,1.952911,1.723410,1.121208,high
0.447203,0.661667,0.467261,0.446740,1.034922,1.179559,0.185690,0.034692,2.497460,2.528296,0.959461,0.727439,0.220739,2.262751,1.901296,1.168659,1.701796,2.414368,low
0.600594,0.141224,0.106712,0.342967,1.848709,1.538374,1.033601,1.987995,2.925899,0.458485,1.314302,1.569741,0.358151,1.260808,1.764870,2.911061,2.375419,2.939745,very_high
0.515679,0.570877,0.649556,0.138246,1.098166,0.857709,0.426896,1.087080,1.926041,0.098203,1.411240,0.552566,0.483055,1.469874,2.827280,1.008226,1.927279,2.721595,low
0.919392,0.185270,0.868000,0.439465,1.165997,1.516911,1.072859,0.947262,1.384587,0.740435,0.836184,0.843835,1.599248,2.237988,1.468315,2.552192,2.504188,2.068882,medium
0.496963,0.278643,0.828186,0.496323,0.803306,0.743606,1.670725,1.909235,0.915793,2.939162,1.139371,1.548016,2.912736,1.035386,2.155222,1.062564,1.796346,2.577480,high
0.992158,0.218710,0.626055,0.403647,1.898159,0.488189,1.231585,0.311721,0.666955,2.486274,1.795539,2.205041,1.071706,2.269489,1.721963,2.522428,1.301727,2.887798,high
0.851425,0.182838,0.075279,0.678660,1.554372,1.458027,1.267577,0.378475,0.638778,1.787598,1.740563,0.283963,2.875525,2.330773,2.326142,2.875878,1.922695,1.432035,high
0.208511,0.825711,0.112397,0.420897,0.570811,0.839345,1.082061,1.616029,1.227568,2.787747,1.909306,0.890090,0.114602,1.478350,2.129126,1.778521,2.902025,2.586517,high
0.930595,0.285708,0.049309,0.961418,1.688419,1.962754,1.854531,0.521662,2.975359,1.335837,1.055454,2.779864,2.780617,2.196266,2.847955,1.481930,2.603049,1.539694,very_high
0.116366,0.927124,0.257479,0.599278,0.864793,0.698970,1.863805,1.598454,0.002561,2.949842,0.947494,1.287370,0.543458,2.068180,1.203224,1.452558,1.411499,2.753895,low
0.817450,0.969927,0.135661,0.807478,1.657334,1.843455,1.025446,0.543067,0.591618,0.888906,1.834854,2.816609,2.737425,1.521383,1.441282,1.983435,1.782601,1.196709,medium
0.380623,0.571260,0.260048,0.109356,1.645776,1.865925,0.611519,0.066375,0.565179,0.720917,0.398585,2.974202,0.168682,1.925948,2.532696,1.341774,2.855584,1.356437,low
0.877974,0.143001,0.385058,0.397291,0.377740,0.483706,0.919174,1.034029,2.151358,1.914145,0.759095,1.579979,2.844658,2.819249,1.737574,2.345847,1.247398,2.441233,high
0.868057,0.374548,0.942983,0.336848,1.402282,1.596442,0.373116,0.393373,1.057454,1.134462,0.126383,0.864132,0.602395,1.853206,1.331568,1.736705,1.507900,1.349555,low
0.805925,0.797732,0.610376,0.569482,0.581286,0.866149,1.272689,1.515693,1.371782,1.879097,0.217833,2.372330,0.908142,2.259688,2.006643,1.646219,1.524445,1.316109,low
0.790030,0.367391,0.834974,0.861114,0.594985,1.835049,1.000185,1.282399,0.445872,0.914987,0.730150,0.477932,1.472827,1.070702,2.304284,1.922571,2.141866,2.110934,low
0.304679,0.087017,0.710352,0.078338,0.592696,0.900249,0.206601,1.847205,1.214991,1.853755,0.058588,0.756141,1.142163,1.155600,1.089653,2.085175,1.821467,2.669974,low
0.080919,0.556785,0.112503,0.072575,1.451136,1.488607,0.395296,1.565977,0.309599,0.827239,0.736232,2.354640,2.002584,1.162616,1.583244,1.283861,1.159741,1.536935,low
0.402980,0.845121,0.735920,0.850318,0.459652,0.933935,0.959264,0.361552,1.599130,0.152916,1.964929,1.300938,2.924423,2.556482,2.618845,2.415527,2.258363,2.682276,very_high
0.173525,0.795926,0.275099,0.212850,0.001812,0.455602,1.775178,1.600316,0.293815,2.736408,0.183321,0.604614,1.819279,1.700514,2.040489,2.765894,1.198156,2.615907,medium
0.694951,0.175123,0.639108,0.668753,1.430474,0.398700,1.132781,1.283474,2.371525,2.649616,1.310210,1.953377,2.164456,1.455223,1.070758,1.555974,2.212830,2.158211,high
0.346100,0.672765,0.340962,0.542878,0.342369,0.850862,1.363070,1.337903,1.699805,2.912394,2.739326,2.198286,0.264016,2.494649,1.563902,1.360782,2.014017,2.293126,high
0.975610,0.220504,0.997672,0.832894,0.208965,1.510989,0.678057,1.664526,2.171904,2.149582,2.373854,0.375214,1.883437,1.339920,2.278281,2.521011,1.987337,1.080882,high
0.640972,0.218208,0.263551,0.125089,0.475032,1.210143,1.142823,1.147648,1.255549,2.048164,0.916313,0.830941,1.361549,1.492985,1.398719,1.367083,1.134992,1.734271,low
0.822481,0.874072,0.279130,0.129783,0.759801,1.377259,0.894760,0.932007,1.144474,1.677009,2.774416,0.663830,2.657347,1.861863,2.654783,1.082510,2.278441,1.526790,high
0.132525,0.249669,0.930672,0.556818,0.951813,0.564653,1.318260,1.273282,0.294627,0.377827,0.988939,1.139564,1.164633,1.662876,2.353152,2.238486,1.862641,1.300008,low
0.862014,0.263247,0.024644,0.946379,0.089140,0.962871,0.101151,0.595915,1.571567,0.567706,0.217546,2.290335,2.038362,2.170784,1.942758,1.479503,1.822212,1.779319,low
0.922757,0.000653,0.696689,0.414998,1.941147,0.088791,0.986600,0.365194,1.543506,0.868409,2.982168,2.141124,0.684461,1.675681,2.831248,1.343621,2.192903,1.709808,medium
0.487062,0.870669,0.725326,0.326942,1.432126,1.635065,0.591985,1.233176,1.404306,2.670469,2.610068,1.987572,0.778118,1.785903,1.783602,2.963205,2.212496,2.457783,very_high
0.606253,0.792595,0.836379,0.606689,0.646388,1.979784,0.652370,0.467697,2.221555,0.518909,1.397798,0.018857,1.128367,2.725773,1.470147,1.583730,1.030067,2.196193,low
0.764810,0.627329,0.974439,0.930449,0.637395,0.813758,1.921835,0.159830,2.497513,2.768620,1.999130,0.426430,0.912191,2.769063,2.322806,2.806887,1.250452,2.826200,very_high
0.174839,0.750266,0.975602,0.836928,0.897085,0.021927,0.365390,0.001108,2.252369,1.568357,2.013684,0.669893,0.761637,2.655422,2.146590,1.356438,1.473036,1.290815,low
0.502566,0.152049,0.065277,0.995484,1.252490,0.339585,0.622491,1.216639,0.431597,2.146709,0.583447,0.815868,0.149006,2.729662,1.670496,2.637954,2.355955,1.119497,low
0.398663,0.458324,0.821839,0.022569,0.292746,1.305054,1.019785,0.724298,1.866179,0.330733,0.600146,0.439280,2.510239,2.139457,1.687329,2.004038,2.153482,2.069216,low
0.146374,0.351219,0.646310,0.112858,0.377860,1.224159,1.726054,1.504622,0.240969,0.807101,1.408742,1.230947,0.192905,2.292466,1.796421,1.157190,2.515258,1.002054,low
0.367534,0.093777,0.647342,0.609468,1.718869,1.575729,0.833340,0.750353,2.083867,2.875556,2.734719,0.225542,2.662097,2.114346,1.582277,2.467211,2.481216,2.575438,very_high
0.068172,0.486130,0.128350,0.820576,0.512510,0.507768,1.487731,0.972007,1.145517,0.798450,0.029981,2.250067,0.376396,2.571176,2.420483,2.784147,2.706366,2.011946,medium
0.025812,0.920740,0.650187,0.285244,0.760390,1.527264,1.712748,0.814170,0.397497,0.889565,2.347517,2.363162,0.195785,2.102001,2.302717,1.326034,1.753630,1.976131,medium
0.135166,0.040059,0.982483,0.239211,1.742544,1.375968,0.620033,1.301150,2.586153,0.592792,0.172580,1.722800,1.689014,1.222154,1.881555,2.451180,1.690128,1.724992,medium
0.963115,0.291461,0.911819,0.786976,1.326296,0.645629,0.785500,0.712278,1.842025,0.387221,1.434666,0.269115,1.507325,2.619160,1.795709,1.890105,2.662031,1.749948,medium
0.549530,0.207541,0.439131,0.056382,0.683424,1.090976,0.713112,1.927535,1.064175,0.699773,1.913618,2.670250,1.473704,2.521170,1.730103,2.507741,1.475203,1.862267,high
0.965822,0.238147,0.039948,0.369383,1.367399,0.294548,1.665712,1.872294,0.092182,1.926981,2.060278,2.896907,1.723513,2.640601,1.566937,2.427856,1.922345,1.032065,high
0.432498,0.908435,0.362293,0.505809,0.039366,0.905129,0.088694,1.696056,1.611931,1.366103,0.175438,0.607091,0.861170,1.380859,1.171393,1.053200,1.388651,1.167092,low
0.311816,0.468069,0.826390,0.560349,1.471285,1.762395,0.616842,1.840601,2.769678,1.661268,1.255811,2.113919,1.988848,1.543234,1.536409,1.357442,2.827681,2.010096,very_high
0.506142,0.466299,0.701499,0.728615,0.974032,0.842383,1.358817,0.898279,1.789139,0.367094,1.751512,2.525816,1.507207,1.591503,1.642403,1.942054,1.815606,1.300245,medium
0.439512,0.760576,0.459344,0.354846,1.626364,1.679133,1.130887,1.072861,2.914952,2.406349,0.198137,1.619531,1.004230,2.016161,2.095368,2.867188,1.424974,2.557525,very_high
0.105665,0.154492,0.055102,0.612684,1.909275,1.180507,0.872579,1.484185,0.409353,2.352284,0.405284,0.969969,2.479502,1.267754,2.547577,1.684147,2.384027,1.548970,medium
0.640826,0.487265,0.426895,0.585375,1.851577,0.383753,1.079896,1.392292,1.704915,0.064770,1.990947,1.435676,2.183163,1.770764,1.791404,2.257747,1.489289,1.195799,medium
0.216038,0.429985,0.469025,0.547616,1.818530,1.162212,0.395169,1.781357,2.394375,1.150545,1.564915,1.536806,1.180831,1.364316,2.889514,1.024167,2.887007,1.470420,high
0.619588,0.596911,0.928556,0.640483,1.024340,1.011967,0.861433,1.432662,1.576622,0.206312,0.485486,1.201911,2.542853,1.529525,2.654700,2.422254,1.735234,1.714196,medium
0.650201,0.999558,0.641086,0.259449,0.720284,0.797283,1.003406,1.995769,0.273199,2.376317,1.605718,2.789527,2.760775,2.412775,2.969604,2.206137,2.329281,1.070633,very_high
0.152025,0.769449,0.311653,0.084649,0.930071,0.239261,1.802378,0.697012,1.748658,2.211809,2.738077,2.231649,1.610599,2.709622,2.752406,2.430789,1.690490,1.283351,very_high
0.061350,0.397866,0.525318,0.119272,1.379792,0.833417,0.521670,1.665995,1.835214,2.705964,0.046763,0.723905,0.644857,1.045812,2.233452,2.809321,2.614491,1.647694,medium
0.780762,0.827553,0.066055,0.224582,1.767996,0.145525,1.735657,1.395270,2.186128,0.709212,1.927901,1.756672,2.747376,2.131794,2.196959,1.292998,2.793845,1.620961,very_high
0.459800,0.170708,0.972568,0.500198,0.413973,0.197538,1.288483,1.382773,2.283635,1.368888,0.220951,2.066067,0.568439,1.072120,1.259052,1.523179,2.575837,2.600773,low
0.058164,0.030464,0.360060,0.840443,1.836386,0.831833,0.040682,0.651671,2.312318,0.553464,0.019348,0.420469,0.145270,1.170498,2.444798,2.991562,2.696998,2.686511,low
0.994866,0.204448,0.477867,0.701293,1.630360,0.610763,1.449263,1.571204,1.990333,1.113705,0.451963,1.075277,0.982461,2.410168,2.200414,1.312568,1.203762,1.386837,low
0.057781,0.340412,0.355284,0.789041,1.957712,1.851089,0.071104,1.800752,0.647434,1.566730,1.268720,2.716645,2.180899,2.471216,2.013864,2.441254,2.848129,1.247880,very_high
0.695035,0.510581,0.682512,0.350976,1.760504,0.751412,1.994762,0.437097,1.212707,0.159992,2.407032,1.701519,2.769822,2.627961,2.386574,2.450152,2.248601,2.268325,very_high
0.983679,0.615129,0.662232,0.404654,0.559875,1.515716,1.745273,1.250994,2.328390,2.144611,0.845356,0.650993,1.911857,1.948483,1.888096,2.365987,2.738435,2.609247,very_high
0.239180,0.910606,0.715322,0.393682,0.211912,1.060495,0.594687,0.784270,2.860281,1.629880,1.877020,0.368354,2.855516,2.719615,2.047719,1.454881,2.368874,2.927446,very_high
0.142249,0.509854,0.268143,0.191873,0.224482,1.408171,0.514822,1.979096,0.236841,2.486877,1.233470,1.554681,0.277113,1.333677,1.796705,1.430268,1.403695,1.013593,low
0.121385,0.501276,0.315668,0.061217,0.582447,0.520232,0.762882,0.957666,1.606610,0.815342,0.702995,1.643057,0.182261,1.499433,2.434742,2.332682,2.219110,1.827356,low
0.303275,0.050243,0.125251,0.590916,1.228367,1.883810,0.712334,0.456640,0.937567,2.709963,1.542741,1.003243,1.812576,1.269004,2.753222,1.372500,1.181892,2.467976,medium
0.101046,0.034912,0.655510,0.989217,1.608641,1.060177,0.744676,0.763715,0.676182,2.996083,2.392393,1.891248,2.898349,2.595075,2.681690,2.323127,2.391446,2.657119,very_high
0.692161,0.551160,0.039797,0.166830,1.798501,1.662648,0.636553,1.307677,1.517432,2.757895,2.497477,0.206054,1.508164,1.457350,2.572051,1.985057,1.818002,1.124572,high
0.062292,0.438179,0.597682,0.046685,1.247507,0.730091,1.242267,0.152179,1.818268,2.333677,2.539559,0.435419,0.154546,1.311022,1.027575,1.773258,1.303466,2.361229,low
0.509422,0.839180,0.869696,0.779532,0.011263,0.200423,0.328527,1.207204,0.029317,2.437106,1.015673,1.638821,0.663656,2.246221,2.823761,1.600465,2.958460,1.577877,medium
